chunk_id,source_file,doc_group,doc_type,chunk_type,section,question,page_start,page_end,char_count,content_preview
25c1c69e7e244fc19f2360e89968054c,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_qa,,答：在阅卷过程中发现报考者之间同一科目作答内容雷同，并经阅卷专家组确认的，考试机构将给予其该科目（场次）考试成绩为零分的处理，录用程序终止。报考者之间同一科目作答内容雷同，并有其他相关证据证明其作弊行为成立的，中央公务员主管部门将视具体情形给予取消本次考试资格并五年内限制报考公务员或者取消本次考试资格并终身限制报考公务员的处理。 45. 报考者在体检、考察、体能测评等环节有违规违纪行为，将如何处理？ 答：报考者在体检、考察、体能测评等环节有违规违纪行为，根据《公务员录用违规违纪行为处理办法》，情节较轻的，将终止录用程序；情节严重的，将给予取消本次考试资格并五年内限制报考公务员的处理；情节特别严重的，将给予取消本次考试资格并终身限制报考公务员的处理。 46. 刑法对于考试作弊有哪些规定？ 答：根据《刑法修正案（九）》，在刑法第二百八十四条后增加一条，作为第二百八十四条之一：“在法律规定的国家考试中，组织作弊的，处三年以下有期徒刑或者拘役，并处或者单处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金”，“为他人实施前款犯罪提供作弊器材或者其他帮助的，依照前款的规定处罚”，“为实施考试作弊行为，向他人非法出售或者提供第一款规定的考试的试题、答案的，依照第一款的规定处罚”，“代替他人或者让他人代替自己参加第一款规定的考试的，处拘役或者管制，并处或者单处罚金”。最高人民法院、最高人民检察院就办理此类刑事案件适用法律的若干问题作出了具体解释，自2019年9月4日起施行。 报考者和其他人员涉嫌违法犯罪的，将移送有关国家机关依法处理。 47. 哪些行为记入公务员录用考试诚信档案？ 答：报考者在招考过程中有情节严重和情节特别严重的违规违纪行为的，将记入公务员录用考试诚信档案库。 八、其他 48. 是否有指定的公务员考试教材和培训班？ 答：本次招考不出版也不指定考试辅导用书，不举办也不委托任何机构或者个人举办考试辅导培训班。对于社会上有关公务员考试培训、网站或者出版物等，请广大报考者提高警惕、理性对待，避免上当受骗，防止权益受损。请社会各界加强监督，如发现以上情况，请向相关部门举报，依法依规严肃查处。 49. 报考者应当如何备考？ 答：公务员录用考试主要测查从事机关工作应当具备的基本能力素质，这些能力素质主要靠平时学习、工作和生活的长期积累。考试前，报考者应仔细阅读《中央机关及其直属机构2026年度考试录用公务员公共科目笔试考试大纲》，并结合职位需求和自身条件，有针对性地进行准备。 50. 《中央机关及其直属机构2026年度考试录用公务员报考指南》的适用范围是什么？ 返回顶部咨询电话<<,9,9,2215,问：答：在阅卷过程中发现报考者之间同一科目作答内容雷同，并经阅卷专家组确认的，考试机构将给予其该科目（场次）考试成绩为零分的处理，录用程序终止。报考者之间同一科目作答内容雷同，并有其他相关证据证明其作弊行为成立的，中央公务员主管部门将视具体情形给予取消本次考试资格并五年内限制报考公务员或者取消本次考试资格并终身限制报考公务员的处理。 45. 报考者在体检、考察、体能测评等环节有违规违纪行为，将如何处理？ 答：报考者在体检、考察、体能测评等环节有违规违纪行为，根据《公务员...
a2dc3eb0038f4ea8b5026a5838cd1b37,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_qa,,答：《中央机关及其直属机构2026年度考试录用公务员报考指南》仅适用于中央机关及其直属机构2026年度公务员招考。 报名政策咨询电话：010－12370咨询时间：2025年10月15日至10月26日，每日8:00—18:00第二章  报考网络技术 一、网上报名注意事项 1.请考生使用电脑进行网上报名，推荐使用谷歌、IE、360、火狐浏览器访问中央机关及其直属机构2026 年度考试录用公务员专题网站（以下简称“ 专题网站” ，http://bm.scs.gov.cn/kl2026）。如使用IE浏览器，请选择IE8及以上版本；如使用360浏览器，请选择极速模式浏览。 2.请考生尽量在网速较快的环境报名；尽早报名，尽量避免后期集中报名。 3.《招考公告》公布的网站中，下载的文件类型有：*.rar、*.zip、*.doc、*.xls、*.xlsx。*.rar文件用WinRAR打开；*.zip文件用WinZIP打开；*.doc文件用Word打开； *.xls、*.xlsx文件用Excel打开。（注:“*”代表文件名称）如在专题网站下载的招考简章出现无法打开的情况，请将浏览器更换为谷歌或360极速模式后再次下载。如出现下载的招考简章文件名为乱码的情况，请将文件名中的乱码修改为英文字母，“zip”前面的“_”修改为“.”，即可正常解压文件打开。 4.考生登录网站，必须完成“考生注册”“完善个人信息”“职位填报”等操作并点击“职位提交”按钮后，才能将信息提交至招录机关审核。 5.为确保报名资料提交成功，加快报名速度，建议考生在网上报名前，先将需要填写的内容用记事本编辑录入。在网上填写报名表时，将已准备好的资料一一粘贴到表中即可。 6.报名截止后，考生将不能进行注册，无法补充、修改或删除任何个人信息（含考试地点），也无法进行职位填报和修改（含改报、职位恢复和退订）操作。退回补充资料的考生，请在报名截止前，按招录机关要求修改或补充完所需信息后，再进行一次职位提交操作，否则招录机关将无法看到考生信息。 7.为防止他人修改报考人员的个人资料，考生注册或登录完毕后，必须退出系统并关闭浏览器。 二、考生注册 1.如何注册新用户？ 通过首页的“个人中心”或“考生报名入口”注册新用户。注册前，请仔细阅读“报考公务员诚信承诺书”，点击“我同意”后进行注册。考生填写完注册信息后，点击“注册”，弹出注册成功提示，完成注册。 2.注册时如何填写姓名？ 姓名必须填写真实姓名，并且与身份证件一致。 3.注册时如何设置密码？ 返回顶部咨询电话<<,10,10,2141,问：答：《中央机关及其直属机构2026年度考试录用公务员报考指南》仅适用于中央机关及其直属机构2026年度公务员招考。 报名政策咨询电话：010－12370咨询时间：2025年10月15日至10月26日，每日8:00—18:00第二章  报考网络技术 一、网上报名注意事项 1.请考生使用电脑进行网上报名，推荐使用谷歌、IE、360、火狐浏览器访问中央机关及其直属机构2026 年度考试录用公务员专题网站（以下简称“ 专题网站” ，http://bm.scs.gov.cn/...
b791c8afb661453b9661384590995a4b,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_section,,,11,11,1111,密码为8—30位的组合，必须包括大写字母、小写字母、数字和特殊字符。 4.忘记密码怎么办？ 可以凭借注册邮箱和账户安全问题找回，请确保注册邮箱准确有效；或者在咨询时间内拨打技术咨询电话。 5.保存注册信息时，没有弹出注册成功提示，怎么办？ 有可能考生所在地区网速比较慢，建议考生避开报名高峰时段进行报名。 6.保存注册信息时，提示注册信息有误，怎么办？ 对不符合填写要求的信息，如电话号码、密码、邮箱等未按要求填写，会有红框标注提示。出现注册信息有误的提示后，请考生查找红框...
5952de4bb4f345dc9dab11ab5de644f2,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_section,,,12,12,1198,（4）点［确定］－［确定］。 3.如何使用职位收藏功能？ 进入“个人中心”页面点击“职位查询”或“报考职位”中的“职位填报”后，点击所选职位的“职位说明”，点击“职位收藏”按钮，此后可在“职位收藏”页面中快速找到该职位，按照职位填报流程完成报名。 五、资格审查状态查看 1.如何查看资格审查状态？ 登录专题网站，进入“个人中心”的“报考职位”页面，查看资格审查状态。 2.对资格审查结果有疑问怎么办？ 资格审查工作由招录机关负责，请考生向招录机关咨询。在此之前请不要进行退订...
87afea75c8594bbcb69490d52c640868,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_section,,,13,13,1176,改报并提交；资格审查状态为“审核不通过”的，需先点击“退订该职位”再进行职位改报，并提交，但不可再次报考审核不通过的职位；资格审查状态为“审核通过”的，不可改报职位。 七、信息安全注意事项 1.为防止信息被他人篡改，请在每次访问专题网站前，按以下步骤操作： （1）点击浏览器菜单中［工具］－［Internet选项］； （2）在“内容”页中点［自动完成］； （3）在“自动完成设置”窗口中撤消“表单”“表单的用户和密码”选项； （4）点［清除表单］－［确定]－［确定］－［确定...
861fd0f86e764c85bc32ced1104d6286,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_section,,,15,15,1081,2. 网上报名确认应注意哪些事项？ （1）报考人员登录报名确认及准考证打印系统前，须仔细阅读首页《重要提示》相关内容，并下载“照片处理工具”，对个人电子照片进行处理。 （2）报考人员应仔细阅读报名确认须知，熟悉考场规则、相关考试违法违纪违规行为处理的规定，并做出诚信考试的承诺。 （3）报考人员网上报名确认时间截止前，需按要求进行上传照片、选择考点城市、确认信息、缴费操作。网上报名确认截止后，未缴费的报考人员视为未确认，无法参加考试。 （4）为便于顺利完成报名确认，请报考...
2f95dc7cfacd4a85b36e8ecd6a92d7e8,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,policy_section,,,17,17,453,十、如何获得笔试成绩单？ 本次考试不下发考试成绩单。报考人员确实需要的，可在2026年2月28日前向当地省级考试机构申请，由当地省级考试机构负责出具成绩证明。 各省（自治区、直辖市）考试机构咨询电话：2025年10月31日以后通过专题网站公布。 咨询时间：2025年10月31日至11月30日，工作日8:30—17:00报名确认及准考证打印技术咨询电话：010－87901966、0531-66680723、0531-66680726咨询时间：2025年10月31日至11月...
dec7046092524fd0b59ad908304d8a66,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_summary,,,1,1,123,表头列：首页、招考公告、政策法规 常见问题 相关下载 公告公示 个人中心  表格结构： | 首页 | 招考公告 | 政策法规 常见问题 相关下载 公告公示 个人中心 | | --- | --- | --- | |  | None | None |
821af7221a5d45e7af638a249d762766,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_row,,,1,1,43,首页：；招考公告：None；政策法规 常见问题 相关下载 公告公示 个人中心：None
7ba54df4751c4ab68be6970861349e39,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_summary,<<,,10,10,132,表格上下文：<<  表头列：如在专题网站下载的招考简章出现无法打开的情况，请将浏览器更换为谷歌或、360、极速  表格结构： | 如在专题网站下载的招考简章出现无法打开的情况，请将浏览器更换为谷歌或 | 360 | 极速 | | --- | --- | --- |
5261fbd2a4c8418e9f053daf0783953c,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_summary,<<,,10,10,164,表格上下文：<<  表头列：为英文字母，“、zip”、前面的“、_、”修改为“、.”、，即可正常解压文件打开。  表格结构： | 为英文字母，“ | zip” | 前面的“ | _ | ”修改为“ | .” | ，即可正常解压文件打开。 | | --- | --- | --- | --- | --- | --- | --- |
751b98bc6b0444fbbde8b72836b277ba,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_summary,,,17,17,117,表头列：None、咨 询 电  表格结构： | None | 咨 询 电 | | --- | --- | |  |  | | 话 版权所有：国家公务员局 << 网站所有：国家公务员局 京ICP备09079694号-6 | 话 << |
d0640546a9154b10bd1fc8e45f427c32,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_row,,,17,17,12,None：；咨 询 电：
f08de9284bb94975973f8330490d3c0e,..\data\2026_国考报考指南.pdf,policy_qa,registration_policy,table_row,,,17,17,61,None：话 版权所有：国家公务员局 << 网站所有：国家公务员局 京ICP备09079694号-6；咨 询 电：话 <<
